,id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minDHW,minTHW,minTTC,min_xVelocity,max_xVelocity,mean_xVelocity,min_yVelocity,max_yVelocity,mean_yVelocity,min_xAcceleration,max_xAcceleration,mean_xAcceleration,min_yAcceleration,max_yAcceleration,mean_yAcceleration,min_frontSightDistance,max_frontSightDistance,min_backSightDistance,max_backSightDistance,min_precedingXVelocity,max_precedingXVelocity,mean_laneId,numLaneChanges
2099,2100,6.06,2.22,24066,24366,301,1,2,411.54,175.42,5.07,102.58,32.14,37.19,34.32,-0.06,0.09,0.01,0.1,0.61,0.42,-0.06,0.03,-0.01,-2.58,407.57,4.04,414.19,0.0,32.84,7.0,0
2100,2101,17.38,2.5,24088,24509,422,0,1,407.36,41.07,1.58,114.72,-25.91,-22.76,-24.2,-0.33,0.16,0.02,0.05,0.25,0.19,-0.06,0.16,0.02,-8.34,400.15,11.47,419.95,-37.56,0.0,2.0,0
2101,2102,4.55,1.82,24096,24370,275,1,2,411.95,251.62,6.8,24.97,35.66,40.32,37.61,-0.25,0.1,-0.03,0.11,0.64,0.43,-0.15,0.11,-0.03,-1.97,408.74,2.88,413.59,0.0,29.89,6.0,0
2102,2103,6.27,2.32,24103,24420,318,0,2,398.94,39.75,1.36,-1.0,29.2,34.97,31.48,-0.3,0.2,-0.06,0.2,0.69,0.46,-0.13,0.1,-0.03,5.86,407.02,4.6,405.76,0.0,37.19,7.0,0
2103,2104,4.75,1.92,24105,24378,274,1,1,410.49,64.83,1.69,16.49,-39.26,-35.41,-37.61,-0.06,0.17,0.04,0.06,0.5,0.35,-0.1,0.06,-0.0,-1.57,407.88,3.74,413.18,-37.6,0.0,4.0,0
2104,2105,4.95,2.02,24124,24518,395,1,2,411.42,56.95,2.03,82.38,24.12,28.56,26.12,-0.28,0.2,-0.03,-0.01,0.51,0.28,-0.13,0.13,-0.0,-2.48,407.88,3.74,414.09,0.0,27.27,8.0,0
2105,2106,4.85,2.12,24132,24410,279,1,1,410.19,80.42,2.33,17.85,-40.5,-32.57,-36.91,-0.14,0.27,-0.01,0.4,1.12,0.71,-0.07,0.11,0.02,-1.57,407.73,3.89,413.18,-34.25,0.0,3.0,0
2106,2107,8.49,2.5,24147,24571,425,0,1,407.14,45.99,1.95,66.35,-25.8,-21.72,-24.01,-0.15,0.21,0.02,-0.08,0.31,0.24,-0.11,0.1,0.0,-4.4,404.44,7.18,416.01,-25.49,0.0,2.0,0
2107,2108,4.95,1.92,24150,24385,236,1,2,410.51,19.16,0.47,4.7,40.08,46.7,43.69,-0.15,0.18,0.02,-1.46,0.13,-0.69,-0.16,0.07,-0.01,-2.22,407.17,4.45,413.84,0.0,40.32,6.0,0
2108,2109,4.55,1.82,24167,24483,317,1,2,409.97,68.96,2.11,126.93,30.16,35.18,32.45,-0.2,0.1,-0.08,0.28,0.56,0.4,-0.07,0.11,-0.0,-1.77,407.17,4.45,413.39,0.0,34.97,7.0,0
2109,2110,4.55,1.82,24180,24482,303,1,1,402.5,71.1,2.02,-1.0,-35.11,-32.28,-33.33,-0.17,0.34,-0.01,0.04,0.49,0.23,-0.08,0.18,0.03,3.89,406.82,4.8,407.73,-39.63,0.0,3.0,0
2110,2111,5.36,2.12,24181,24421,241,1,1,409.92,61.21,1.55,11.72,-47.49,-37.83,-42.72,-0.1,0.17,0.03,0.3,1.44,1.01,-0.12,0.09,0.01,-1.77,407.12,4.5,413.39,-38.73,0.0,4.0,0
2111,2112,6.37,2.43,24199,24511,313,1,1,409.19,19.34,0.57,79.21,-35.09,-31.54,-32.8,-0.1,0.18,0.05,-0.14,0.6,0.27,-0.11,0.08,0.01,-2.83,405.76,5.86,414.45,-35.03,0.0,3.0,0
2112,2113,4.75,2.12,24201,24520,320,1,2,411.03,37.19,1.24,-1.0,29.87,34.95,32.23,-0.18,0.11,-0.08,0.33,0.52,0.4,-0.08,0.12,-0.0,-2.32,407.73,3.89,413.94,0.0,35.18,7.0,0
2113,2114,4.85,2.02,24218,24535,318,1,1,411.09,21.91,0.67,22.44,-33.64,-30.71,-32.43,-0.07,0.11,0.02,-0.1,0.62,0.22,-0.05,0.07,-0.01,-2.48,407.63,3.99,414.09,-35.0,0.0,3.0,0
2114,2115,5.05,2.12,24224,24508,285,1,1,409.74,76.35,2.01,-1.0,-37.98,-34.31,-36.08,-0.19,0.17,0.01,0.1,0.45,0.32,-0.13,0.15,-0.02,-1.31,407.68,3.94,412.93,-46.43,0.0,4.0,0
2115,2116,5.05,2.02,24239,24571,333,1,2,411.17,55.66,1.77,20.96,29.13,33.36,30.98,-0.67,0.12,-0.29,0.18,0.46,0.32,-0.17,0.16,-0.02,-2.32,407.73,3.89,413.94,0.0,34.95,7.63,1
2116,2117,4.24,1.82,24275,24581,307,1,1,408.83,55.67,1.71,29.57,-34.7,-32.22,-33.42,-0.09,0.2,0.03,0.0,0.34,0.2,-0.04,0.08,0.02,-1.87,406.06,5.56,413.49,-33.62,0.0,3.0,0
2117,2118,16.73,2.5,24323,24717,395,0,1,406.51,128.9,5.1,36.45,-27.69,-24.58,-25.81,-0.14,0.53,0.03,0.04,0.32,0.2,-0.13,0.08,-0.03,-7.73,400.4,11.22,419.35,-24.42,0.0,2.0,0
2118,2119,3.84,1.82,24325,24651,327,1,1,409.37,65.66,1.94,-1.0,-33.77,-29.69,-31.4,-0.15,0.13,-0.01,0.06,0.58,0.31,-0.1,0.09,-0.02,-2.02,406.61,5.0,413.64,-34.54,0.0,3.0,0
2119,2120,5.05,1.92,24329,24560,232,1,2,408.51,306.66,7.06,91.39,42.53,46.13,44.24,-0.32,0.27,-0.02,0.27,0.55,0.39,-0.16,0.22,-0.01,-2.73,404.34,7.28,414.35,0.0,40.8,6.0,0
2120,2121,4.35,1.82,24352,24651,300,1,2,412.14,110.74,3.12,51.17,32.26,36.85,34.48,-0.17,0.14,-0.01,0.27,0.45,0.38,-0.06,0.07,0.01,-2.32,408.38,3.23,413.94,0.0,33.57,7.0,0
2121,2122,4.75,2.02,24379,24692,314,1,1,409.36,44.82,1.47,18.45,-35.06,-29.77,-32.71,-0.24,0.12,-0.01,-0.44,0.74,0.37,-0.08,0.08,-0.02,-2.12,406.46,5.15,413.74,-33.16,0.0,3.0,0
2122,2123,5.15,1.92,24382,24662,281,1,1,408.75,214.26,5.85,80.24,-38.01,-34.86,-36.52,-0.05,0.15,0.03,0.04,0.46,0.28,-0.06,0.07,0.0,-1.57,405.81,5.81,413.18,-35.76,0.0,4.0,0
2123,2124,4.95,1.92,24398,24715,318,1,1,410.2,22.07,0.67,17.37,-32.88,-30.85,-32.36,-0.14,0.14,0.0,-0.25,0.41,0.14,-0.09,0.09,-0.0,-1.82,407.37,4.24,413.44,-35.06,0.0,3.0,0
2124,2125,4.35,1.82,24401,24680,280,1,1,409.51,21.0,0.59,23.92,-37.72,-34.77,-36.71,-0.08,0.18,0.03,-0.15,0.61,0.24,-0.08,0.11,0.02,-1.36,407.27,4.35,412.98,-37.98,0.0,4.0,0
2125,2126,4.55,1.92,24406,24714,309,1,2,410.93,65.31,2.08,-1.0,31.28,35.83,33.37,-0.36,0.17,-0.04,0.16,0.44,0.37,-0.12,0.1,0.04,-1.87,407.93,3.69,413.49,0.0,36.85,7.0,0
2126,2127,4.85,1.92,24468,24802,335,1,2,410.68,348.1,11.84,291.18,29.22,33.05,30.76,-0.25,0.18,-0.02,0.02,0.58,0.29,-0.13,0.09,-0.02,-1.77,407.88,3.74,413.39,0.0,28.56,8.0,0
2127,2128,4.95,2.12,24474,24756,283,1,1,408.75,101.03,2.7,123.13,-38.54,-33.99,-36.26,-0.08,0.08,0.01,0.17,0.6,0.4,-0.05,0.05,-0.01,-1.67,406.36,5.26,413.28,-37.7,0.0,4.0,0
2128,2129,4.55,1.92,24489,24772,284,1,1,408.22,72.01,2.1,18.53,-38.87,-32.71,-36.07,-0.54,0.26,-0.06,0.21,0.73,0.55,-0.07,0.19,0.06,-1.41,405.91,5.71,413.03,-32.85,0.0,3.0,0
2129,2130,5.56,2.02,24494,24828,335,1,2,410.95,23.06,0.76,41.16,29.86,33.24,30.78,-0.1,0.11,-0.0,0.01,0.64,0.25,-0.08,0.06,-0.01,-2.98,406.87,4.75,414.6,0.0,33.05,8.0,0
2130,2131,17.38,2.5,24496,24920,425,0,1,408.07,14.99,0.65,-1.0,-25.74,-22.81,-24.07,-0.07,0.1,0.01,0.04,0.25,0.17,-0.05,0.06,0.0,-8.84,400.35,11.27,420.46,-27.49,0.0,2.0,0
2131,2132,4.45,1.82,24518,24850,333,1,2,410.15,21.97,0.71,29.64,30.26,32.41,30.9,-0.13,0.08,-0.02,-0.19,0.49,0.13,-0.05,0.08,-0.0,-1.57,407.68,3.94,413.08,0.0,33.24,8.0,0
2132,2133,5.96,2.32,24529,24872,344,1,1,400.02,19.05,0.67,-1.0,-31.51,-27.2,-29.17,-1.14,0.08,-0.2,0.13,0.48,0.31,-0.36,0.04,-0.09,4.24,404.64,6.97,407.37,-38.35,0.0,2.93,1
2133,2134,4.65,2.02,24545,24876,332,1,2,410.48,24.64,0.8,29.54,30.49,32.31,31.02,-0.18,0.14,-0.02,-0.16,0.64,0.09,-0.15,0.08,-0.01,-2.17,407.47,4.14,413.79,0.0,32.41,8.0,0
2134,2135,4.65,1.92,24549,24838,290,1,1,410.48,84.67,2.47,55.13,-38.04,-33.48,-35.52,-0.98,0.23,-0.28,0.26,0.56,0.39,-0.36,0.33,-0.0,-1.36,408.08,3.54,412.93,-37.33,0.0,3.71,1
2135,2136,3.74,1.92,24556,24801,246,1,2,412.27,148.03,3.46,21.45,39.95,45.18,42.1,0.02,0.84,0.3,0.2,0.77,0.53,-0.3,0.1,-0.07,-2.17,408.79,2.83,413.79,0.0,46.13,6.86,1
2136,2137,4.45,1.92,24567,24897,331,1,1,409.7,17.57,0.61,9.69,-34.1,-28.06,-31.05,-0.16,0.14,-0.02,0.24,0.62,0.46,-0.1,0.07,-0.01,-1.21,407.63,3.99,412.83,-31.13,0.0,3.0,0
2137,2138,3.94,1.82,24568,24876,309,1,2,403.11,7.96,0.23,3.52,31.27,36.24,32.74,-1.38,0.63,-0.2,-0.53,1.64,0.41,-0.5,0.51,-0.08,3.44,406.87,4.75,408.18,0.0,40.95,7.86,1
2138,2139,17.28,2.5,24581,25006,426,0,1,406.96,61.4,2.65,86.16,-25.71,-22.36,-23.95,-0.07,0.12,0.01,0.15,0.28,0.2,-0.03,0.05,0.01,-8.49,399.89,11.72,420.11,-25.04,0.0,2.0,0
2139,2140,5.26,2.12,24590,24875,286,1,1,410.25,48.27,1.35,41.88,-38.24,-34.07,-36.0,-0.16,0.28,-0.01,0.27,0.52,0.36,-0.19,0.16,-0.01,-2.32,406.77,4.85,413.94,-37.36,0.0,4.0,0
2140,2141,4.65,1.82,24596,24867,272,1,2,410.04,57.33,1.66,-1.0,34.4,40.95,37.85,-0.22,0.1,-0.02,0.46,0.79,0.6,-0.1,0.11,-0.0,-2.37,406.36,5.26,413.99,0.0,45.18,7.0,0
2141,2142,4.55,2.02,24608,24927,320,1,1,409.24,32.0,1.05,13.44,-34.24,-30.41,-32.09,-0.2,0.15,-0.03,0.01,0.49,0.3,-0.07,0.14,0.0,-1.21,407.12,4.5,412.83,-33.57,0.0,3.0,0
2142,2143,4.75,1.92,24615,24904,290,1,1,409.13,32.37,0.88,80.93,-36.59,-33.99,-35.41,-0.15,0.13,-0.02,0.05,0.44,0.23,-0.09,0.06,-0.0,-1.82,406.16,5.46,413.44,-37.94,0.0,4.0,0
2143,2144,4.55,2.02,24631,24923,293,1,1,410.07,18.92,0.52,112.42,-36.44,-34.14,-35.12,-0.16,0.14,-0.02,0.0,0.36,0.2,-0.11,0.13,0.01,-2.02,406.82,4.8,413.64,-36.45,0.0,4.0,0
2144,2145,17.38,2.5,24636,25060,425,0,1,407.63,31.36,1.36,42.49,-26.12,-22.44,-24.04,-0.2,0.21,-0.03,0.09,0.36,0.22,-0.18,0.11,0.01,-8.74,400.2,11.42,420.36,-25.29,0.0,2.0,0
2145,2146,3.94,1.82,24642,24939,298,1,2,409.85,60.8,1.81,66.19,33.56,36.29,34.52,-0.21,0.1,-0.03,-0.06,0.57,0.23,-0.11,0.12,0.02,-1.31,407.42,4.19,412.93,0.0,40.08,7.0,0
2146,2147,17.38,2.5,24647,25058,412,0,2,409.88,83.09,3.56,-1.0,23.29,26.91,24.94,-0.33,0.1,-0.07,0.09,0.32,0.22,-0.12,0.11,-0.02,-10.11,401.36,10.26,421.72,0.0,33.48,8.0,0
2147,2148,17.58,2.5,24656,25046,391,0,1,406.66,46.03,1.64,-1.0,-28.01,-23.89,-26.07,-0.18,0.11,-0.01,0.15,0.42,0.26,-0.11,0.1,0.0,-8.44,400.25,11.37,420.06,-33.57,0.0,3.0,0
2148,2149,5.15,2.02,24674,24963,290,1,1,410.26,49.21,1.42,41.63,-37.47,-33.65,-35.51,-0.13,0.17,-0.01,0.02,0.6,0.33,-0.07,0.08,-0.0,-2.02,407.22,4.4,413.64,-36.23,0.0,4.0,0
2149,2150,4.65,1.82,24677,24975,299,1,2,410.96,42.88,1.31,75.78,31.55,37.48,34.5,-0.23,0.17,0.03,0.31,0.6,0.5,-0.11,0.14,0.01,-2.07,407.68,3.94,413.69,0.0,36.29,7.0,0
2150,2151,12.63,2.5,24693,25099,407,0,2,409.92,26.65,1.02,72.43,24.0,25.95,25.25,-0.18,0.1,-0.0,-0.14,0.27,0.12,-0.05,0.09,0.01,-7.58,403.13,8.49,419.2,0.0,26.91,8.0,0
2151,2152,4.45,1.82,24694,25096,403,1,1,410.08,29.1,1.23,13.77,-28.76,-23.46,-25.51,-0.12,0.09,-0.03,-0.23,0.78,0.32,-0.06,0.08,-0.0,-1.36,407.93,3.69,412.98,-25.48,0.0,2.0,0
2152,2153,4.55,2.02,24707,25006,300,1,1,404.57,44.8,1.28,-1.0,-34.84,-33.05,-33.85,-0.36,0.09,-0.06,-0.04,0.28,0.15,-0.11,0.06,-0.03,2.98,407.88,3.74,408.64,-36.94,0.0,4.0,0
2153,2154,4.45,1.92,24717,25087,371,1,1,409.85,35.0,1.39,15.93,-31.31,-25.13,-27.69,-0.19,0.23,-0.02,-0.11,0.66,0.41,-0.11,0.11,0.01,-1.92,407.27,4.35,413.54,-27.46,0.0,3.0,0
2154,2155,4.24,1.82,24734,25077,344,1,1,410.2,14.58,0.49,10.21,-31.83,-29.49,-29.91,-0.11,1.23,0.28,-0.18,0.86,0.14,-0.43,0.56,0.0,-1.87,407.57,4.04,413.49,-34.77,0.0,3.62,1
2155,2156,5.05,1.92,24744,25031,288,1,1,409.62,23.75,0.68,9.17,-39.54,-34.46,-35.69,-0.16,0.11,0.0,-0.12,1.22,0.41,-0.08,0.12,0.01,-1.87,406.92,4.7,413.49,-34.67,0.0,4.0,0
2156,2157,4.35,1.92,24744,25052,309,1,2,411.55,81.42,2.55,-1.0,31.88,36.43,33.43,-0.11,0.15,0.02,0.06,0.88,0.37,-0.03,0.08,0.01,-2.37,407.88,3.74,413.99,0.0,37.48,7.0,0
2157,2158,4.65,1.92,24788,25108,321,1,1,409.26,33.38,1.1,8.88,-34.39,-30.05,-31.98,-0.18,0.95,0.25,0.03,0.65,0.34,-0.3,0.37,0.02,-1.31,407.12,4.5,412.93,-30.13,0.0,3.49,1
2158,2159,4.24,1.92,24812,25147,336,1,1,409.87,24.87,0.76,18.53,-35.18,-27.59,-30.6,-0.17,0.17,-0.02,0.14,0.88,0.57,-0.07,0.11,0.02,-1.97,407.17,4.45,413.59,-33.94,0.0,3.0,0
2159,2160,4.35,1.82,24815,25139,325,1,2,409.55,85.55,2.9,-1.0,29.51,34.1,31.62,-0.08,0.09,0.01,0.25,0.47,0.35,-0.06,0.05,-0.01,-1.77,406.51,5.1,413.39,0.0,36.43,7.0,0
2160,2161,17.18,2.5,24818,25219,402,0,1,408.49,101.44,4.09,59.68,-27.17,-23.41,-25.48,-0.17,0.21,0.0,0.11,0.39,0.23,-0.02,0.07,0.02,-8.59,400.35,11.27,420.21,-26.36,0.0,2.0,0
2161,2162,17.53,2.5,24821,25222,402,0,2,407.96,106.58,4.41,1515.73,23.91,27.43,25.45,-0.18,0.19,-0.01,0.12,0.3,0.22,-0.12,0.14,-0.0,-9.75,399.54,12.08,421.37,0.0,25.95,8.0,0
2162,2163,4.04,1.72,24824,25113,290,1,2,403.12,-1.0,-1.0,-1.0,32.97,37.5,34.9,-0.07,0.61,0.14,0.03,0.77,0.39,-0.05,0.14,0.05,4.24,407.73,3.89,407.37,0.0,0.0,6.0,0
2163,2164,4.75,1.92,24835,25135,301,1,1,410.16,29.79,0.92,12.71,-36.52,-31.98,-34.19,-0.12,0.22,0.02,0.28,0.46,0.38,-0.03,0.07,0.03,-1.57,407.83,3.79,413.18,-35.78,0.0,4.0,0
2164,2165,4.55,1.92,24835,25170,336,1,1,411.08,18.66,0.66,15.16,-34.43,-26.2,-30.69,-0.09,0.1,-0.0,0.35,0.82,0.61,-0.04,0.04,0.01,-2.22,407.93,3.69,413.84,-34.7,0.0,3.0,0
2165,2166,4.65,1.82,24847,25141,295,1,2,403.43,27.02,0.89,84.58,30.39,39.08,34.33,-0.12,0.05,-0.02,0.48,1.03,0.74,-0.05,0.06,-0.0,4.95,408.79,2.75,406.67,0.0,37.5,6.0,0
2166,2167,4.95,1.92,24859,25156,298,1,1,402.84,28.54,0.79,79.58,-36.46,-32.26,-33.92,-0.17,0.28,0.0,0.02,0.85,0.35,-0.07,0.09,0.03,3.54,406.66,4.9,408.08,-36.24,0.0,4.0,0
2167,2168,5.26,2.02,24888,25205,318,1,2,401.58,43.05,1.44,-1.0,29.75,35.18,31.69,-0.04,0.53,0.13,-0.01,1.14,0.43,-0.16,0.06,-0.03,4.55,406.46,5.15,407.07,0.0,34.1,6.95,1
2168,2169,4.04,1.82,24891,25219,329,1,1,410.34,52.47,1.79,16.84,-34.01,-27.94,-31.28,-0.18,0.17,0.01,0.29,0.72,0.46,-0.14,0.06,-0.01,-1.67,407.83,3.79,413.28,-33.61,0.0,3.0,0
2169,2170,4.35,1.82,24908,25216,309,1,2,411.58,70.9,2.25,-1.0,31.41,36.15,33.42,-0.08,0.14,0.03,-0.06,0.86,0.38,-0.07,0.05,0.01,-1.67,408.64,2.98,413.28,0.0,39.08,6.0,0
2170,2171,5.15,2.12,24910,25205,296,1,1,410.38,53.26,1.6,26.76,-37.36,-33.05,-34.8,-0.09,0.05,-0.04,0.01,0.53,0.36,-0.05,0.04,0.0,-1.77,407.68,3.94,413.39,-35.27,0.0,4.0,0
2171,2172,19.61,2.5,24915,25296,382,0,1,384.72,77.14,3.12,99.93,-26.74,-23.84,-25.25,-0.17,0.17,0.02,-0.11,0.26,0.18,-0.1,0.18,0.02,11.52,398.38,13.24,400.1,-26.43,0.0,2.0,0
2172,2173,4.35,1.82,24926,25241,316,1,2,411.67,17.64,0.54,31.16,30.41,34.51,32.69,-0.21,1.43,0.32,-0.05,0.88,0.33,-0.54,0.52,-0.03,-2.17,408.18,3.44,413.79,0.0,35.18,6.75,1
2173,2174,17.38,2.5,24943,25364,422,0,2,410.57,24.05,1.03,-1.0,22.7,26.35,24.39,-0.09,0.05,-0.02,0.1,0.3,0.22,-0.04,0.04,0.01,-9.5,401.26,10.36,421.12,0.0,34.51,7.0,0
2174,2175,6.27,2.12,24945,25251,307,1,2,411.08,15.53,0.52,47.19,29.47,38.23,33.61,-0.09,0.09,0.01,0.49,0.81,0.72,-0.06,0.07,0.0,-3.28,405.86,5.76,414.9,0.0,36.15,6.0,0
2175,2176,4.55,1.82,24949,25263,315,1,1,407.88,49.32,1.62,19.61,-34.64,-29.81,-32.49,-0.05,0.09,0.02,0.08,0.51,0.38,-0.06,0.06,0.0,-1.11,405.96,5.66,412.73,-33.07,0.0,3.0,0
2176,2177,4.65,2.02,24966,25266,301,1,2,411.7,16.96,0.47,14.02,29.82,37.24,34.33,-0.65,0.45,0.0,0.14,1.12,0.62,-0.25,0.43,0.02,-2.22,408.33,3.28,413.84,0.0,38.23,6.0,0
2177,2178,17.28,2.5,24974,25371,398,0,2,373.48,96.75,4.38,-1.0,22.03,25.3,23.54,-0.13,0.16,0.0,0.03,0.97,0.21,-0.07,0.07,-0.01,-10.11,364.07,47.55,421.72,0.0,27.43,8.0,0
2178,2179,4.55,1.92,24980,25291,312,1,1,410.0,29.54,0.95,24.91,-35.08,-30.76,-32.97,-0.18,0.12,0.01,0.19,0.46,0.35,-0.04,0.09,0.02,-1.47,407.57,4.04,413.08,-34.5,0.0,3.0,0
2179,2180,4.65,1.82,24988,25344,357,1,2,412.08,6.95,0.26,11.81,25.27,34.81,28.95,-0.89,0.04,-0.31,0.06,0.97,0.67,-0.24,0.2,0.02,-2.32,408.13,3.49,413.94,0.0,36.31,6.27,1
2180,2181,4.85,2.02,24994,25308,315,1,2,400.6,25.25,0.86,-1.0,29.08,36.31,31.91,-0.09,0.09,0.02,0.23,1.04,0.58,-0.04,0.05,0.01,3.99,404.9,6.72,407.63,0.0,37.24,6.0,0
2181,2182,18.8,2.5,24999,25453,455,0,2,409.25,38.11,1.81,-1.0,21.05,24.13,22.55,-0.11,0.11,-0.01,0.06,0.28,0.17,-0.06,0.07,0.0,-10.61,398.48,13.14,422.23,0.0,25.3,8.0,0
2182,2183,4.45,1.82,25005,25312,308,1,1,409.65,21.02,0.67,21.45,-36.21,-31.22,-33.38,-0.09,0.1,-0.0,0.07,0.66,0.41,-0.06,0.06,0.0,-2.12,406.41,5.2,413.74,-34.86,0.0,3.0,0
2183,2184,4.55,1.92,25008,25400,393,1,2,410.77,14.38,0.57,20.43,24.83,26.63,26.21,-0.18,0.26,0.02,-0.07,0.49,0.1,-0.14,0.12,0.0,-2.63,407.02,4.6,414.24,0.0,26.35,7.0,0
2184,2185,5.46,2.12,25017,25358,342,1,1,409.22,38.63,1.39,9.67,-33.44,-26.25,-30.01,-0.14,0.12,0.02,0.27,0.64,0.53,-0.07,0.06,-0.0,-2.43,406.41,5.2,414.04,-26.07,0.0,2.0,0
2185,2186,5.05,2.02,25034,25396,363,1,2,402.19,8.81,0.3,6.35,25.02,33.03,27.78,-0.82,0.0,-0.22,0.22,1.12,0.55,-0.31,0.25,-0.0,4.85,407.42,4.19,406.77,0.0,36.1,6.75,1
2186,2187,4.55,1.92,25038,25330,293,1,1,408.13,19.46,0.6,10.6,-37.07,-32.09,-34.97,-0.07,0.17,0.06,0.14,0.75,0.43,-0.03,0.07,0.01,-1.67,405.6,6.01,413.28,-35.76,0.0,3.0,0
2187,2188,18.6,2.5,25042,25499,458,0,2,410.19,20.2,0.97,180.36,20.8,25.15,22.45,-0.14,0.17,0.0,-0.02,0.48,0.24,-0.12,0.09,0.0,-10.56,401.06,10.56,422.18,0.0,24.13,8.0,0
2188,2189,5.15,2.12,25043,25330,288,1,1,407.85,166.54,4.72,63.44,-37.7,-33.44,-35.54,-0.08,0.11,0.0,0.28,0.43,0.37,-0.05,0.07,0.0,-1.92,404.9,6.72,413.54,-34.81,0.0,4.0,0
2189,2190,4.95,1.92,25057,25383,327,1,2,411.91,50.48,1.46,22.35,28.82,36.1,31.6,-0.25,0.12,-0.05,0.08,0.95,0.56,-0.11,0.13,-0.02,-2.32,408.33,3.28,413.94,0.0,34.81,6.0,0
2190,2191,4.85,1.92,25064,25353,290,1,1,409.12,26.9,0.74,44.35,-38.03,-33.72,-35.41,-0.05,0.09,0.03,0.13,0.87,0.37,-0.06,0.03,-0.0,-1.16,406.87,4.75,412.78,-37.39,0.0,4.0,0
2191,2192,4.55,1.82,25064,25445,382,1,2,410.97,25.44,0.99,16.71,25.56,30.34,26.98,-0.15,0.08,-0.01,-0.08,0.63,0.31,-0.08,0.07,0.0,-2.48,407.57,4.04,414.09,0.0,29.19,7.0,0
2192,2193,5.46,2.12,25068,25535,468,1,2,410.89,15.27,0.72,27.33,20.87,23.81,22.0,-0.09,0.09,-0.03,-0.19,0.41,0.13,-0.05,0.03,-0.01,-2.53,407.27,4.35,414.14,0.0,25.15,8.0,0
2193,2194,4.14,2.02,25082,25372,291,1,1,410.4,19.26,0.53,12.34,-39.16,-33.85,-35.39,-0.11,0.18,0.05,-0.11,1.14,0.44,-0.12,0.09,-0.01,-1.06,408.23,3.39,412.68,-37.47,0.0,4.0,0
2194,2195,4.85,2.02,25092,25421,330,1,2,410.76,20.93,0.62,7.86,27.54,34.1,31.24,-0.09,0.08,-0.01,0.12,0.75,0.5,-0.06,0.07,0.0,-1.16,407.93,3.69,412.78,0.0,33.51,6.0,0
2195,2196,10.51,2.5,25093,25486,394,0,2,408.4,17.24,0.71,-1.0,24.28,28.32,25.99,-0.08,0.05,-0.01,0.1,0.36,0.26,-0.03,0.05,0.0,-5.61,403.63,7.98,417.23,0.0,30.34,7.0,0
2196,2197,4.65,1.82,25121,25522,402,1,2,410.15,23.56,0.96,324.15,23.85,27.98,25.59,-0.17,0.17,-0.02,-0.46,0.55,0.22,-0.04,0.08,0.02,-2.43,406.77,4.85,414.04,0.0,28.32,7.0,0
2197,2198,5.36,2.12,25128,25486,359,1,2,411.85,34.2,1.28,-1.0,26.54,31.9,28.77,-0.14,0.1,-0.03,0.12,0.59,0.37,-0.12,0.09,-0.02,-2.88,407.57,4.04,414.5,0.0,34.1,6.0,0
2198,2199,4.45,1.82,25147,25515,369,1,2,411.55,16.31,0.62,-1.0,25.99,31.55,27.96,-0.32,0.29,0.01,-0.07,0.76,0.38,-0.23,0.17,0.01,-1.52,408.74,2.88,413.13,0.0,31.9,6.0,0
2199,2200,8.49,2.5,25149,25595,447,0,2,408.87,49.57,2.11,33.35,22.48,24.53,22.93,-0.12,0.17,-0.01,-0.07,0.45,0.11,-0.08,0.05,-0.01,-5.05,405.4,6.22,416.67,0.0,23.81,8.0,0
2200,2201,4.75,1.92,25150,25456,307,1,1,410.37,98.14,2.81,697.33,-34.91,-31.61,-33.54,-0.85,0.09,-0.32,-0.02,0.62,0.27,-0.22,0.29,0.0,-2.22,407.47,4.14,413.84,-36.53,0.0,3.66,1
2201,2202,4.75,2.02,25156,25477,322,1,1,410.23,15.37,0.48,-1.0,-34.17,-29.61,-31.96,-0.16,0.16,0.05,0.18,0.45,0.36,-0.05,0.12,0.02,-1.67,407.83,3.79,413.28,-35.85,0.0,3.0,0
2202,2203,12.33,2.5,25157,25593,437,0,2,409.6,21.61,0.93,-1.0,23.01,26.16,23.49,-0.12,0.1,-0.01,-0.09,0.87,0.18,-0.05,0.07,0.0,-7.12,403.23,8.39,418.74,0.0,27.98,7.0,0
2203,2204,3.84,1.92,25182,25502,321,1,1,409.84,25.0,0.78,21.27,-34.34,-29.33,-32.04,-0.14,0.25,0.03,-0.09,0.68,0.38,-0.14,0.11,-0.01,-1.72,407.42,4.19,413.34,-33.9,0.0,3.0,0
2204,2205,3.94,1.82,25190,25537,348,1,2,410.67,23.33,0.77,11.29,29.0,31.6,29.6,-0.22,0.2,-0.04,-0.17,0.63,0.16,-0.06,0.14,0.01,-0.91,408.59,3.03,412.53,0.0,31.55,6.0,0
2205,2206,4.75,1.82,25198,25629,432,1,2,411.58,25.13,1.07,24.93,23.23,24.39,23.88,-0.11,0.09,-0.02,-0.22,0.47,-0.01,-0.04,0.05,-0.0,-2.02,408.48,3.13,413.64,0.0,26.16,7.0,0
2206,2207,4.14,1.72,25202,25486,285,1,1,407.72,47.73,1.34,16.03,-38.57,-33.7,-35.91,0.01,0.12,0.08,0.17,0.58,0.43,-0.03,0.03,0.0,-1.21,405.45,6.16,412.83,-34.49,0.0,4.0,0
